year,month,vote_average,action,adventure,animation,comedy,crime,documentary,drama,family,fantasy,fiction,foreign,history,horror,movie,music,mystery,romance,science,thriller,tv,war,western
1985,6,6.175000000000001,0.125,0.16666666666666666,0.0,0.375,0.041666666666666664,0.16666666666666666,0.4166666666666667,0.125,0.125,0.25,0.0,0.041666666666666664,0.08333333333333333,0.0,0.0,0.041666666666666664,0.25,0.25,0.041666666666666664,0.0,0.0,0.041666666666666664
1985,7,5.945454545454546,0.22727272727272727,0.2727272727272727,0.13636363636363635,0.5,0.13636363636363635,0.0,0.3181818181818182,0.09090909090909091,0.22727272727272727,0.18181818181818182,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.045454545454545456,0.0,0.045454545454545456,0.18181818181818182,0.18181818181818182,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456
1985,8,5.714285714285716,0.14285714285714285,0.14285714285714285,0.0,0.5,0.07142857142857142,0.0,0.35714285714285715,0.07142857142857142,0.14285714285714285,0.03571428571428571,0.0,0.0,0.14285714285714285,0.0,0.03571428571428571,0.03571428571428571,0.17857142857142858,0.03571428571428571,0.14285714285714285,0.0,0.0,0.0
1985,9,5.466666666666668,0.18518518518518517,0.037037037037037035,0.0,0.48148148148148145,0.2222222222222222,0.0,0.5925925925925926,0.037037037037037035,0.0,0.07407407407407407,0.0,0.0,0.07407407407407407,0.0,0.0,0.07407407407407407,0.25925925925925924,0.07407407407407407,0.37037037037037035,0.0,0.037037037037037035,0.0
1985,10,5.674285714285714,0.22857142857142856,0.17142857142857143,0.02857142857142857,0.4,0.02857142857142857,0.02857142857142857,0.3142857142857143,0.05714285714285714,0.08571428571428572,0.08571428571428572,0.0,0.02857142857142857,0.2,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.2,0.08571428571428572,0.08571428571428572,0.02857142857142857,0.05714285714285714,0.0
1985,11,5.377777777777777,0.19444444444444445,0.08333333333333333,0.027777777777777776,0.3055555555555556,0.05555555555555555,0.1388888888888889,0.3333333333333333,0.08333333333333333,0.1111111111111111,0.08333333333333333,0.027777777777777776,0.05555555555555555,0.19444444444444445,0.0,0.08333333333333333,0.0,0.1388888888888889,0.08333333333333333,0.16666666666666666,0.0,0.0,0.027777777777777776
1985,12,6.483870967741937,0.0967741935483871,0.16129032258064516,0.12903225806451613,0.3548387096774194,0.12903225806451613,0.0,0.5483870967741935,0.1935483870967742,0.12903225806451613,0.06451612903225806,0.0,0.03225806451612903,0.0967741935483871,0.0,0.03225806451612903,0.12903225806451613,0.22580645161290322,0.06451612903225806,0.12903225806451613,0.0,0.06451612903225806,0.0
1986,1,5.545454545454546,0.14545454545454545,0.05454545454545454,0.09090909090909091,0.4,0.03636363636363636,0.07272727272727272,0.38181818181818183,0.07272727272727272,0.07272727272727272,0.09090909090909091,0.03636363636363636,0.03636363636363636,0.12727272727272726,0.0,0.05454545454545454,0.03636363636363636,0.14545454545454545,0.09090909090909091,0.09090909090909091,0.0,0.01818181818181818,0.01818181818181818
1986,2,5.828571428571429,0.38095238095238093,0.047619047619047616,0.0,0.38095238095238093,0.047619047619047616,0.0,0.42857142857142855,0.0,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.09523809523809523,0.19047619047619047,0.0,0.047619047619047616,0.0,0.23809523809523808,0.047619047619047616,0.19047619047619047,0.0,0.0,0.0
1986,3,5.886666666666667,0.2,0.1,0.1,0.3,0.1,0.06666666666666667,0.36666666666666664,0.06666666666666667,0.03333333333333333,0.1,0.03333333333333333,0.0,0.16666666666666666,0.0,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.1,0.2,0.0,0.0,0.0
1986,4,5.3,0.22727272727272727,0.045454545454545456,0.0,0.3181818181818182,0.22727272727272727,0.09090909090909091,0.36363636363636365,0.0,0.0,0.13636363636363635,0.0,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.13636363636363635,0.13636363636363635,0.045454545454545456,0.0,0.0
1986,5,5.321212121212121,0.21212121212121213,0.12121212121212122,0.030303030303030304,0.30303030303030304,0.09090909090909091,0.030303030303030304,0.45454545454545453,0.09090909090909091,0.12121212121212122,0.06060606060606061,0.0,0.0,0.18181818181818182,0.030303030303030304,0.0,0.030303030303030304,0.18181818181818182,0.06060606060606061,0.15151515151515152,0.030303030303030304,0.09090909090909091,0.0
1986,6,5.523076923076923,0.19230769230769232,0.23076923076923078,0.038461538461538464,0.3076923076923077,0.19230769230769232,0.15384615384615385,0.34615384615384615,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.0,0.038461538461538464,0.07692307692307693,0.0,0.0,0.0,0.23076923076923078,0.07692307692307693,0.19230769230769232,0.0,0.038461538461538464,0.0
1986,7,5.683333333333334,0.2777777777777778,0.05555555555555555,0.1111111111111111,0.5,0.05555555555555555,0.0,0.4444444444444444,0.16666666666666666,0.0,0.16666666666666666,0.0,0.05555555555555555,0.2777777777777778,0.0,0.1111111111111111,0.0,0.2777777777777778,0.16666666666666666,0.16666666666666666,0.0,0.05555555555555555,0.0
1986,8,5.8625,0.275,0.075,0.1,0.325,0.175,0.0,0.425,0.075,0.1,0.15,0.0,0.025,0.2,0.0,0.0,0.05,0.175,0.15,0.175,0.0,0.0,0.0
1986,9,6.003846153846154,0.23076923076923078,0.11538461538461539,0.038461538461538464,0.2692307692307692,0.07692307692307693,0.038461538461538464,0.5769230769230769,0.0,0.038461538461538464,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.11538461538461539,0.0,0.0,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.19230769230769232,0.0,0.038461538461538464,0.0
1986,10,5.632000000000001,0.04,0.08,0.08,0.44,0.12,0.0,0.36,0.12,0.12,0.08,0.04,0.04,0.2,0.0,0.08,0.0,0.12,0.08,0.08,0.0,0.04,0.0
1986,11,5.196774193548387,0.22580645161290322,0.16129032258064516,0.06451612903225806,0.25806451612903225,0.16129032258064516,0.0,0.5161290322580645,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.0,0.06451612903225806,0.12903225806451613,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.1935483870967742,0.12903225806451613,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.0
1986,12,4.8764705882352954,0.23529411764705882,0.08823529411764706,0.11764705882352941,0.35294117647058826,0.11764705882352941,0.0,0.38235294117647056,0.14705882352941177,0.029411764705882353,0.14705882352941177,0.029411764705882353,0.029411764705882353,0.11764705882352941,0.029411764705882353,0.08823529411764706,0.029411764705882353,0.029411764705882353,0.14705882352941177,0.11764705882352941,0.029411764705882353,0.058823529411764705,0.029411764705882353
1987,1,5.092537313432836,0.1791044776119403,0.04477611940298507,0.1044776119402985,0.26865671641791045,0.04477611940298507,0.04477611940298507,0.3880597014925373,0.04477611940298507,0.07462686567164178,0.08955223880597014,0.05970149253731343,0.014925373134328358,0.16417910447761194,0.014925373134328358,0.08955223880597014,0.05970149253731343,0.08955223880597014,0.08955223880597014,0.08955223880597014,0.014925373134328358,0.014925373134328358,0.0
1987,2,5.251612903225806,0.2903225806451613,0.0967741935483871,0.0,0.3548387096774194,0.16129032258064516,0.0,0.45161290322580644,0.06451612903225806,0.0967741935483871,0.03225806451612903,0.06451612903225806,0.0,0.0967741935483871,0.0,0.03225806451612903,0.0967741935483871,0.1935483870967742,0.03225806451612903,0.25806451612903225,0.0,0.0,0.03225806451612903
1987,3,5.333333333333333,0.18518518518518517,0.1111111111111111,0.037037037037037035,0.48148148148148145,0.2222222222222222,0.037037037037037035,0.37037037037037035,0.0,0.14814814814814814,0.07407407407407407,0.0,0.0,0.2222222222222222,0.0,0.0,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.1111111111111111,0.0,0.07407407407407407,0.0
1987,4,5.3625,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.5,0.08333333333333333,0.0,0.3333333333333333,0.08333333333333333,0.125,0.041666666666666664,0.08333333333333333,0.0,0.2916666666666667,0.041666666666666664,0.08333333333333333,0.0,0.16666666666666666,0.041666666666666664,0.16666666666666666,0.041666666666666664,0.041666666666666664,0.041666666666666664
1987,5,5.7029411764705875,0.17647058823529413,0.14705882352941177,0.058823529411764705,0.35294117647058826,0.058823529411764705,0.0,0.47058823529411764,0.08823529411764706,0.08823529411764706,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.20588235294117646,0.0,0.058823529411764705,0.0,0.11764705882352941,0.058823529411764705,0.08823529411764706,0.0,0.0,0.0
1987,6,5.925925925925927,0.2962962962962963,0.18518518518518517,0.07407407407407407,0.4074074074074074,0.14814814814814814,0.037037037037037035,0.1111111111111111,0.2222222222222222,0.14814814814814814,0.25925925925925924,0.0,0.07407407407407407,0.25925925925925924,0.0,0.0,0.037037037037037035,0.07407407407407407,0.25925925925925924,0.25925925925925924,0.0,0.037037037037037035,0.037037037037037035
1987,7,5.589285714285715,0.2857142857142857,0.32142857142857145,0.17857142857142858,0.42857142857142855,0.07142857142857142,0.0,0.25,0.14285714285714285,0.25,0.17857142857142858,0.07142857142857142,0.0,0.14285714285714285,0.0,0.07142857142857142,0.03571428571428571,0.07142857142857142,0.17857142857142858,0.10714285714285714,0.0,0.0,0.0
1987,8,5.85135135135135,0.35135135135135137,0.13513513513513514,0.10810810810810811,0.40540540540540543,0.05405405405405406,0.02702702702702703,0.43243243243243246,0.10810810810810811,0.05405405405405406,0.13513513513513514,0.05405405405405406,0.0,0.05405405405405406,0.0,0.08108108108108109,0.0,0.1891891891891892,0.13513513513513514,0.10810810810810811,0.0,0.05405405405405406,0.0
1987,9,5.7846153846153845,0.15384615384615385,0.10256410256410256,0.02564102564102564,0.28205128205128205,0.15384615384615385,0.02564102564102564,0.6153846153846154,0.07692307692307693,0.02564102564102564,0.07692307692307693,0.05128205128205128,0.0,0.1794871794871795,0.0,0.0,0.05128205128205128,0.28205128205128205,0.07692307692307693,0.1794871794871795,0.0,0.02564102564102564,0.0
1987,10,5.655,0.2,0.075,0.0,0.275,0.1,0.05,0.5,0.025,0.05,0.125,0.025,0.025,0.175,0.0,0.025,0.075,0.125,0.125,0.3,0.0,0.075,0.05
1987,11,5.415000000000001,0.175,0.1,0.025,0.4,0.225,0.025,0.425,0.15,0.125,0.15,0.0,0.0,0.125,0.05,0.05,0.025,0.15,0.15,0.175,0.05,0.0,0.025
1987,12,6.075675675675675,0.10810810810810811,0.05405405405405406,0.10810810810810811,0.32432432432432434,0.08108108108108109,0.02702702702702703,0.4594594594594595,0.13513513513513514,0.10810810810810811,0.1891891891891892,0.0,0.05405405405405406,0.08108108108108109,0.02702702702702703,0.0,0.02702702702702703,0.16216216216216217,0.1891891891891892,0.08108108108108109,0.02702702702702703,0.05405405405405406,0.02702702702702703
1988,1,5.365671641791046,0.14925373134328357,0.08955223880597014,0.08955223880597014,0.31343283582089554,0.07462686567164178,0.07462686567164178,0.40298507462686567,0.05970149253731343,0.05970149253731343,0.11940298507462686,0.04477611940298507,0.029850746268656716,0.19402985074626866,0.029850746268656716,0.014925373134328358,0.05970149253731343,0.14925373134328357,0.11940298507462686,0.14925373134328357,0.029850746268656716,0.04477611940298507,0.0
1988,2,5.586666666666667,0.36666666666666664,0.13333333333333333,0.03333333333333333,0.43333333333333335,0.2,0.03333333333333333,0.3333333333333333,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.1,0.03333333333333333,0.13333333333333333,0.06666666666666667,0.16666666666666666,0.06666666666666667,0.23333333333333334,0.03333333333333333,0.03333333333333333,0.0
1988,3,5.446428571428571,0.17857142857142858,0.03571428571428571,0.10714285714285714,0.4642857142857143,0.14285714285714285,0.0,0.5357142857142857,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0,0.07142857142857142,0.0,0.0,0.10714285714285714,0.14285714285714285,0.03571428571428571,0.17857142857142858,0.0,0.0,0.03571428571428571
1988,4,5.98125,0.1875,0.0625,0.0625,0.34375,0.09375,0.03125,0.34375,0.03125,0.125,0.09375,0.0,0.03125,0.375,0.0,0.0625,0.09375,0.0625,0.09375,0.28125,0.0,0.0625,0.0
1988,5,5.35263157894737,0.2894736842105263,0.15789473684210525,0.0,0.23684210526315788,0.07894736842105263,0.0,0.4473684210526316,0.02631578947368421,0.05263157894736842,0.18421052631578946,0.02631578947368421,0.02631578947368421,0.34210526315789475,0.02631578947368421,0.0,0.10526315789473684,0.07894736842105263,0.18421052631578946,0.3157894736842105,0.02631578947368421,0.05263157894736842,0.0
1988,6,5.999999999999999,0.17857142857142858,0.03571428571428571,0.07142857142857142,0.4642857142857143,0.17857142857142858,0.10714285714285714,0.32142857142857145,0.07142857142857142,0.14285714285714285,0.0,0.03571428571428571,0.0,0.21428571428571427,0.03571428571428571,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.0,0.17857142857142858,0.03571428571428571,0.03571428571428571,0.0
1988,7,5.5137931034482754,0.27586206896551724,0.06896551724137931,0.10344827586206896,0.4482758620689655,0.10344827586206896,0.0,0.3448275862068966,0.13793103448275862,0.13793103448275862,0.20689655172413793,0.0,0.0,0.13793103448275862,0.0,0.06896551724137931,0.0,0.2413793103448276,0.20689655172413793,0.20689655172413793,0.0,0.034482758620689655,0.0
1988,8,6.0612903225806445,0.1935483870967742,0.06451612903225806,0.06451612903225806,0.3225806451612903,0.1935483870967742,0.03225806451612903,0.4838709677419355,0.03225806451612903,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.0,0.16129032258064516,0.0,0.0,0.0967741935483871,0.16129032258064516,0.06451612903225806,0.25806451612903225,0.0,0.03225806451612903,0.03225806451612903
1988,9,5.891666666666668,0.16666666666666666,0.041666666666666664,0.0,0.375,0.10416666666666667,0.08333333333333333,0.5833333333333334,0.041666666666666664,0.0625,0.08333333333333333,0.0,0.020833333333333332,0.22916666666666666,0.0,0.08333333333333333,0.020833333333333332,0.16666666666666666,0.08333333333333333,0.22916666666666666,0.0,0.020833333333333332,0.0
1988,10,5.822222222222222,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.25,0.16666666666666666,0.08333333333333333,0.4444444444444444,0.1388888888888889,0.08333333333333333,0.08333333333333333,0.0,0.0,0.2222222222222222,0.0,0.08333333333333333,0.05555555555555555,0.1111111111111111,0.08333333333333333,0.25,0.0,0.027777777777777776,0.0
1988,11,5.935714285714284,0.10714285714285714,0.10714285714285714,0.07142857142857142,0.17857142857142858,0.0,0.07142857142857142,0.5,0.10714285714285714,0.07142857142857142,0.07142857142857142,0.0,0.03571428571428571,0.2857142857142857,0.0,0.07142857142857142,0.0,0.21428571428571427,0.07142857142857142,0.17857142857142858,0.0,0.03571428571428571,0.0
1988,12,5.517021276595746,0.1702127659574468,0.0425531914893617,0.0,0.3617021276595745,0.14893617021276595,0.0,0.44680851063829785,0.10638297872340426,0.1702127659574468,0.10638297872340426,0.0425531914893617,0.0425531914893617,0.1276595744680851,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.19148936170212766,0.10638297872340426,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.0
1989,1,5.558571428571429,0.17142857142857143,0.014285714285714285,0.07142857142857142,0.24285714285714285,0.05714285714285714,0.08571428571428572,0.34285714285714286,0.014285714285714285,0.05714285714285714,0.12857142857142856,0.07142857142857142,0.02857142857142857,0.3,0.0,0.02857142857142857,0.05714285714285714,0.04285714285714286,0.12857142857142856,0.12857142857142856,0.0,0.04285714285714286,0.0
1989,2,5.620000000000001,0.3,0.1,0.0,0.6,0.13333333333333333,0.0,0.43333333333333335,0.03333333333333333,0.06666666666666667,0.1,0.06666666666666667,0.03333333333333333,0.26666666666666666,0.03333333333333333,0.0,0.16666666666666666,0.2,0.1,0.16666666666666666,0.03333333333333333,0.0,0.0
1989,3,5.503571428571428,0.17857142857142858,0.21428571428571427,0.07142857142857142,0.35714285714285715,0.07142857142857142,0.0,0.42857142857142855,0.03571428571428571,0.17857142857142858,0.21428571428571427,0.0,0.07142857142857142,0.17857142857142858,0.0,0.0,0.03571428571428571,0.17857142857142858,0.21428571428571427,0.14285714285714285,0.0,0.07142857142857142,0.0
1989,4,5.3052631578947365,0.23684210526315788,0.10526315789473684,0.07894736842105263,0.5,0.07894736842105263,0.0,0.34210526315789475,0.05263157894736842,0.13157894736842105,0.10526315789473684,0.0,0.0,0.18421052631578946,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.23684210526315788,0.10526315789473684,0.07894736842105263,0.05263157894736842,0.02631578947368421,0.0
1989,5,5.830303030303031,0.15151515151515152,0.12121212121212122,0.0,0.36363636363636365,0.09090909090909091,0.0,0.3939393939393939,0.030303030303030304,0.12121212121212122,0.18181818181818182,0.0,0.0,0.2727272727272727,0.0,0.0,0.030303030303030304,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,0.06060606060606061,0.030303030303030304
1989,6,5.9,0.3181818181818182,0.22727272727272727,0.045454545454545456,0.3181818181818182,0.13636363636363635,0.0,0.3181818181818182,0.09090909090909091,0.13636363636363635,0.13636363636363635,0.045454545454545456,0.0,0.13636363636363635,0.0,0.045454545454545456,0.0,0.0,0.13636363636363635,0.13636363636363635,0.0,0.0,0.0
1989,7,6.095454545454547,0.2727272727272727,0.22727272727272727,0.18181818181818182,0.5454545454545454,0.13636363636363635,0.0,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.0,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.2727272727272727,0.0,0.0,0.0
